decision_time,symbol,valid,score,entry_price,stop_price,risk_percent,projected_target,estimated_reward_percent,reward_risk,market_state,asset_shock,failed_checks,reasons
2026-05-01 13:00:00,BTCUSDT,False,40.0,77896.01,77154.81460552907,0.9515190758434534,79007.80309170639,1.4272786137651892,1.5000000000000095,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|setup_score,
2026-05-01 13:00:00,ETHUSDT,False,48.0,2301.36,2275.2618308629108,1.13403244764354,2353.474542284272,2.2645106495407896,1.9968658341710805,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|setup_score,projected R:R 2.00
2026-05-01 13:00:00,SOLUSDT,False,47.0,84.27,83.47107798131687,0.9480503366359666,85.78662443614128,1.79972046533913,1.8983385119878806,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 1.90
2026-05-01 13:00:00,XRPUSDT,False,47.0,1.3834,1.373113252867893,0.7435844392154739,1.4099774905872902,1.9211717932116668,2.5836632558349635,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 2.58
2026-05-01 13:00:00,LINKUSDT,False,46.0,9.2,9.138366679956341,0.6699273917788896,9.44753572782082,2.690605737182842,4.016264703012592,BULL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|candle_quality|setup_score,controlled EMA pullback|projected R:R 4.02
2026-05-01 13:00:00,DOGEUSDT,False,80.0,0.10892,0.10667517877604454,2.0609816598930033,0.11256120530598887,3.343008911117212,1.6220468993842312,BULL,NORMAL,pullback_zone|reclaim|candle_quality,bullish EMA stack|trend stable 4-of-6h|projected R:R 1.62
2026-05-01 14:00:00,BTCUSDT,False,34.0,78737.25,77903.55141941986,1.058836294866963,79987.79787087021,1.5882544423004537,1.5000000000000087,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|extension|reward_risk|setup_score,
2026-05-01 14:00:00,ETHUSDT,False,40.0,2318.22,2290.7517000869884,1.1848875392763147,2359.422449869517,1.777331308914482,1.5000000000000084,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|setup_score,
2026-05-01 14:00:00,SOLUSDT,False,34.0,84.6,83.66968066576096,1.0996682437813594,85.99547900135855,1.6495023656720478,1.5000000000000078,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 14:00:00,XRPUSDT,False,40.0,1.3984,1.3839121778186367,1.0360284740677455,1.4201317332720451,1.5540427111016182,1.5,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|setup_score,
2026-05-01 14:00:00,LINKUSDT,False,48.0,9.26,9.146295868094096,1.2279063920723903,9.448426032976476,2.0348383690764194,1.6571608244844587,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|setup_score,projected R:R 1.66
2026-05-01 14:00:00,DOGEUSDT,False,67.0,0.10976,0.10744266600632707,2.111273682282185,0.11323600099050939,3.166910523423278,1.5000000000000002,BULL,NORMAL,pullback_zone|reclaim|reward_risk|candle_quality|setup_score,bullish EMA stack|trend stable 4-of-6h
2026-05-01 15:00:00,BTCUSDT,False,34.0,78358.75,77467.46703231844,1.1374389812006445,79695.67445152234,1.7061584718009666,1.5,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 15:00:00,ETHUSDT,False,34.0,2308.04,2279.1251500807753,1.2527880764295551,2354.178712479806,1.9990430183101742,1.595675322842667,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 15:00:00,SOLUSDT,False,64.0,84.22,83.5172448394297,0.8344278800407329,85.80596698830549,1.8831239471687085,2.256784549285174,BULL,NORMAL,trend_stack|trend_stability|reclaim|candle_quality|setup_score,controlled EMA pullback|projected R:R 2.26
2026-05-01 15:00:00,XRPUSDT,False,34.0,1.3948,1.3798755936887341,1.0700033202800332,1.417186609466899,1.6050049804200577,1.5000000000000073,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 15:00:00,LINKUSDT,False,47.0,9.24,9.144251143280258,1.0362430380924528,9.449252744906728,2.264640096393156,2.185433352162224,BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 2.19
2026-05-01 15:00:00,DOGEUSDT,False,67.0,0.10963,0.10733818986301799,2.090495427330123,0.11306771520547301,3.135743140995172,1.499999999999994,BULL,NORMAL,pullback_zone|reclaim|reward_risk|candle_quality|setup_score,bullish EMA stack|trend stable 4-of-6h
2026-05-01 16:00:00,BTCUSDT,False,52.0,78445.89,77538.29010143854,1.1569757173530149,79807.28984784217,1.7354635760295039,1.499999999999984,STRONG_BULL,NORMAL,trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,bullish EMA stack
2026-05-01 16:00:00,ETHUSDT,False,39.0,2307.64,2278.2233536464337,1.2747502363265586,2354.3041615883913,2.0221595044457272,1.5863182032214986,STRONG_BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|candle_quality|setup_score,
2026-05-01 16:00:00,SOLUSDT,False,83.0,84.47,83.54490410134522,1.0951768659343841,85.97110179198773,1.7770827417873045,1.6226445216874914,STRONG_BULL,NORMAL,trend_stack|trend_stability,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 1.62
2026-05-01 16:00:00,XRPUSDT,False,34.0,1.396,1.3808987655681102,1.0817503174706096,1.4186518516478346,1.6226254762059225,1.5000000000000075,STRONG_BULL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|setup_score,
2026-05-01 16:00:00,LINKUSDT,False,54.0,9.22,9.146131307399518,0.8011788785301821,9.449663263127675,2.4909247627730444,3.1090744271027435,STRONG_BULL,NORMAL,trend_stack|trend_stability|momentum|reclaim|candle_quality|setup_score,controlled EMA pullback|projected R:R 3.11
2026-05-01 16:00:00,DOGEUSDT,False,72.0,0.10944,0.10715474772994528,2.0881325567020435,0.11286787840508208,3.132198835053078,1.5000000000000062,STRONG_BULL,NORMAL,pullback_zone|reclaim|reward_risk|candle_quality,bullish EMA stack|trend stable 4-of-6h
